Order Date,Region,State,Segment,Category,Sub-Category,Quantity,Sales,Profit,Discount
2023-03-24,West,Nevada,Consumer,Furniture,Furnishings,6,1270.36,291.84,0.0
2023-03-25,West,California,Home Office,Office Supplies,Paper,4,106.53,31.4,0.0
2023-03-25,East,Pennsylvania,Corporate,Technology,Phones,7,3027.23,337.05,0.0
2023-03-25,South,North Carolina,Consumer,Office Supplies,Art,1,34.86,8.74,0.0
2023-03-25,East,New Jersey,Corporate,Technology,Phones,6,3156.77,768.13,0.0
2023-03-25,Central,Michigan,Consumer,Furniture,Furnishings,6,1645.52,355.48,0.0
2023-03-25,East,Massachusetts,Corporate,Technology,Accessories,6,2708.59,529.04,0.1
2023-03-26,West,Washington,Corporate,Furniture,Bookcases,3,589.46,7.62,0.1
2023-03-26,South,North Carolina,Corporate,Office Supplies,Labels,5,128.99,20.91,0.15
2023-03-27,West,Arizona,Consumer,Office Supplies,Storage,6,285.42,88.34,0.0
2023-03-27,East,Virginia,Corporate,Technology,Copiers,7,3804.91,1196.61,0.0
2023-03-27,Central,Illinois,Consumer,Office Supplies,Binders,2,64.33,5.54,0.15
2023-03-27,Central,Illinois,Consumer,Furniture,Bookcases,5,1624.54,-206.81,0.0
2023-03-27,Central,Michigan,Consumer,Furniture,Tables,6,1114.76,-208.88,0.0
2023-03-27,West,Nevada,Home Office,Office Supplies,Labels,7,213.78,46.84,0.2
2023-03-27,Central,Illinois,Home Office,Office Supplies,Paper,5,154.58,31.1,0.0
2023-03-27,West,Nevada,Consumer,Office Supplies,Envelopes,5,141.46,19.85,0.0
2023-03-28,East,New Jersey,Consumer,Office Supplies,Binders,6,171.14,14.9,0.4
2023-03-28,South,Tennessee,Consumer,Furniture,Tables,4,1311.16,57.7,0.0
2023-03-28,South,Alabama,Corporate,Furniture,Furnishings,2,361.06,110.37,0.0
2023-03-28,Central,Ohio,Corporate,Office Supplies,Envelopes,2,68.33,6.69,0.0
2023-03-28,West,California,Corporate,Furniture,Furnishings,1,212.13,23.46,0.2
2023-03-29,West,Arizona,Consumer,Office Supplies,Envelopes,1,33.16,4.8,0.0
2023-03-29,East,Massachusetts,Corporate,Office Supplies,Art,3,117.22,17.65,0.2
2023-03-29,West,California,Consumer,Office Supplies,Envelopes,4,141.19,49.19,0.0
2023-03-29,West,Arizona,Consumer,Office Supplies,Supplies,4,151.14,37.59,0.0
2023-03-29,East,Pennsylvania,Consumer,Office Supplies,Paper,5,230.89,27.57,0.0
2023-03-30,West,Washington,Home Office,Technology,Phones,2,1017.3,184.88,0.0
2023-03-30,Central,Ohio,Home Office,Office Supplies,Storage,4,164.36,39.04,0.0
2023-03-30,West,Nevada,Consumer,Office Supplies,Labels,3,120.75,31.13,0.2
2023-03-30,West,Washington,Consumer,Office Supplies,Envelopes,5,236.36,65.47,0.0
2023-03-31,South,Georgia,Consumer,Furniture,Furnishings,4,1373.6,338.02,0.2
2023-03-31,West,Nevada,Home Office,Furniture,Tables,5,1219.87,-84.17,0.2
2023-03-31,South,North Carolina,Corporate,Furniture,Tables,2,550.47,-114.96,0.3
2023-03-31,West,California,Corporate,Office Supplies,Binders,5,182.3,16.4,0.0
2023-03-31,East,Massachusetts,Consumer,Office Supplies,Paper,2,60.24,7.82,0.0
2023-04-01,South,Tennessee,Consumer,Office Supplies,Labels,5,128.52,13.79,0.15
2023-04-01,West,Oregon,Consumer,Technology,Copiers,2,760.95,163.99,0.0
2023-04-02,East,Virginia,Home Office,Office Supplies,Storage,1,28.35,2.78,0.0
2023-04-02,West,Oregon,Corporate,Office Supplies,Supplies,4,166.7,10.54,0.0
2023-04-03,Central,Texas,Consumer,Furniture,Tables,7,1366.36,-93.33,0.0
2023-04-03,East,Virginia,Consumer,Furniture,Furnishings,7,2169.72,705.03,0.2
2023-04-03,West,Oregon,Home Office,Office Supplies,Storage,6,235.65,70.84,0.15
2023-04-03,East,Massachusetts,Corporate,Office Supplies,Storage,5,165.27,55.09,0.15
2023-04-04,East,Massachusetts,Consumer,Technology,Machines,6,2788.82,-37.44,0.0
2023-04-04,Central,Michigan,Consumer,Technology,Copiers,4,2089.95,212.44,0.2
2023-04-04,West,California,Corporate,Furniture,Bookcases,3,891.77,-91.45,0.2
2023-04-04,West,Washington,Corporate,Office Supplies,Paper,2,74.98,11.7,0.15
2023-04-05,East,New Jersey,Corporate,Office Supplies,Art,6,266.97,70.08,0.2
2023-04-05,West,Washington,Home Office,Technology,Copiers,5,1960.92,513.39,0.1
2023-04-06,South,Tennessee,Consumer,Office Supplies,Storage,7,215.5,70.0,0.0
2023-04-06,East,New Jersey,Consumer,Technology,Copiers,7,3784.28,1163.76,0.0
2023-04-06,Central,Illinois,Consumer,Office Supplies,Labels,5,179.35,59.71,0.0
2023-04-07,West,Oregon,Corporate,Furniture,Tables,1,195.85,-18.86,0.0
2023-04-07,Central,Illinois,Home Office,Office Supplies,Paper,1,27.01,4.53,0.1
2023-04-08,Central,Illinois,Corporate,Technology,Machines,2,793.08,-85.63,0.0
2023-04-08,East,Virginia,Corporate,Office Supplies,Binders,5,236.08,53.49,0.0
2023-04-08,West,California,Consumer,Technology,Phones,4,1825.8,632.73,0.0
2023-04-08,West,Washington,Consumer,Office Supplies,Labels,1,43.63,10.33,0.0
2023-04-09,South,Tennessee,Corporate,Technology,Accessories,7,3363.68,304.84,0.0
2023-04-09,South,North Carolina,Corporate,Technology,Copiers,2,1047.16,92.0,0.1
2023-04-09,South,Tennessee,Consumer,Technology,Copiers,5,2577.7,396.37,0.1
2023-04-09,East,Pennsylvania,Consumer,Furniture,Bookcases,2,641.29,-71.96,0.1
2023-04-10,Central,Wisconsin,Consumer,Office Supplies,Storage,7,341.21,93.8,0.0
2023-04-11,East,New Jersey,Consumer,Office Supplies,Supplies,6,234.46,26.32,0.0
2023-04-11,West,Arizona,Corporate,Furniture,Chairs,6,1532.98,384.69,0.0
2023-04-11,Central,Illinois,Corporate,Office Supplies,Art,7,203.75,36.35,0.1
2023-04-11,East,New York,Consumer,Office Supplies,Storage,1,25.14,2.41,0.1
2023-04-11,Central,Ohio,Consumer,Office Supplies,Envelopes,4,176.83,12.33,0.1
2023-04-12,East,Pennsylvania,Consumer,Technology,Accessories,3,1192.69,241.46,0.0
2023-04-12,West,Washington,Home Office,Technology,Copiers,2,617.73,89.19,0.2
2023-04-12,West,Washington,Consumer,Technology,Accessories,4,1635.98,112.65,0.3
2023-04-12,East,Massachusetts,Corporate,Office Supplies,Storage,1,37.09,7.52,0.0
2023-04-13,Central,Wisconsin,Home Office,Technology,Accessories,7,3379.31,992.41,0.1
2023-04-13,East,Virginia,Home Office,Office Supplies,Paper,6,237.74,81.82,0.1
2023-04-13,East,New York,Consumer,Office Supplies,Paper,1,32.89,4.28,0.4
2023-04-13,West,California,Home Office,Office Supplies,Labels,1,32.68,4.31,0.0
2023-04-14,Central,Illinois,Home Office,Office Supplies,Paper,1,27.85,7.32,0.1
2023-04-14,Central,Michigan,Consumer,Office Supplies,Labels,5,191.43,53.34,0.15
2023-04-14,East,Virginia,Consumer,Office Supplies,Supplies,5,153.39,19.66,0.1
2023-04-14,West,California,Home Office,Office Supplies,Storage,3,103.01,29.88,0.0
2023-04-15,Central,Wisconsin,Consumer,Furniture,Bookcases,2,353.57,2.69,0.1
2023-04-15,Central,Texas,Home Office,Technology,Machines,2,1031.82,-25.57,0.4
2023-04-15,East,Massachusetts,Consumer,Furniture,Chairs,4,1078.74,149.03,0.0
2023-04-15,South,Tennessee,Corporate,Furniture,Bookcases,2,476.67,-34.27,0.0
2023-04-15,Central,Michigan,Corporate,Office Supplies,Supplies,2,88.59,11.15,0.0
2023-04-15,West,Arizona,Home Office,Technology,Machines,2,829.43,-55.29,0.0
2023-04-16,East,Massachusetts,Consumer,Furniture,Furnishings,3,899.24,232.91,0.0
2023-04-16,Central,Ohio,Home Office,Technology,Accessories,3,886.71,270.54,0.1
2023-04-17,South,North Carolina,Home Office,Office Supplies,Labels,1,33.78,8.19,0.1
2023-04-17,East,Pennsylvania,Consumer,Furniture,Tables,3,927.99,-133.86,0.2
2023-04-17,West,Arizona,Corporate,Office Supplies,Paper,1,29.22,8.64,0.0
2023-04-17,West,Nevada,Home Office,Technology,Accessories,7,2257.74,334.04,0.1
2023-04-17,South,Alabama,Home Office,Office Supplies,Supplies,7,236.9,30.51,0.0
2023-04-17,East,Pennsylvania,Consumer,Office Supplies,Art,1,44.5,11.68,0.0
2023-04-17,Central,Illinois,Corporate,Office Supplies,Binders,2,83.54,6.24,0.0
2023-04-18,South,Georgia,Corporate,Furniture,Bookcases,4,829.93,-2.34,0.0
2023-04-18,West,Nevada,Consumer,Office Supplies,Storage,5,208.94,22.41,0.1
2023-04-18,West,Oregon,Corporate,Technology,Copiers,1,472.09,61.56,0.0
2023-04-18,West,Washington,Consumer,Furniture,Chairs,6,1288.61,339.64,0.15
2023-04-18,East,New York,Consumer,Technology,Accessories,4,1510.23,400.78,0.0
2023-04-20,West,California,Corporate,Office Supplies,Binders,5,202.59,33.65,0.1
2023-04-20,West,Washington,Consumer,Technology,Machines,4,1543.53,78.7,0.15
2023-04-20,West,Arizona,Consumer,Office Supplies,Art,1,38.86,9.01,0.0
2023-04-20,East,New Jersey,Home Office,Office Supplies,Art,6,201.63,16.26,0.2
2023-04-20,East,New Jersey,Consumer,Office Supplies,Envelopes,4,181.75,63.56,0.0
2023-04-21,West,Oregon,Home Office,Office Supplies,Labels,5,176.86,43.85,0.3
2023-04-21,Central,Wisconsin,Consumer,Office Supplies,Binders,2,78.15,15.87,0.0
2023-04-21,South,North Carolina,Corporate,Technology,Phones,3,1066.25,315.39,0.15
2023-04-21,East,Virginia,Consumer,Furniture,Bookcases,1,255.52,-19.05,0.0
2023-04-21,Central,Illinois,Corporate,Office Supplies,Labels,4,175.06,21.89,0.0
2023-04-22,East,Massachusetts,Consumer,Office Supplies,Labels,6,203.71,53.83,0.0
2023-04-22,East,Virginia,Home Office,Office Supplies,Envelopes,6,249.73,76.46,0.0
2023-04-23,West,California,Corporate,Office Supplies,Envelopes,3,129.13,37.35,0.2
2023-04-23,Central,Ohio,Home Office,Office Supplies,Supplies,2,84.04,19.16,0.0
2023-04-23,Central,Texas,Consumer,Technology,Phones,7,2368.84,467.85,0.2
2023-04-23,East,Pennsylvania,Home Office,Office Supplies,Labels,1,29.5,3.2,0.1
2023-04-23,West,California,Consumer,Office Supplies,Paper,5,206.6,60.85,0.2
2023-04-24,South,Florida,Home Office,Office Supplies,Labels,7,179.1,11.5,0.3
2023-04-24,West,California,Consumer,Office Supplies,Binders,7,187.43,30.6,0.0
2023-04-24,West,Washington,Home Office,Office Supplies,Labels,3,79.7,20.51,0.1
2023-04-24,West,Arizona,Home Office,Technology,Copiers,7,2730.71,550.2,0.2
2023-04-24,Central,Ohio,Consumer,Technology,Phones,1,407.23,92.56,0.0
2023-04-24,East,Pennsylvania,Home Office,Technology,Accessories,6,2828.43,863.54,0.3
2023-04-25,Central,Texas,Corporate,Office Supplies,Art,3,118.48,12.01,0.4
2023-04-25,West,Nevada,Consumer,Office Supplies,Paper,5,142.3,45.79,0.0
2023-04-25,South,Georgia,Corporate,Office Supplies,Paper,2,57.29,6.09,0.0
2023-04-25,South,Alabama,Consumer,Office Supplies,Labels,3,92.37,8.08,0.15
2023-04-25,East,New York,Consumer,Office Supplies,Art,2,92.48,19.29,0.2
2023-04-25,East,New Jersey,Home Office,Technology,Phones,5,2277.78,486.34,0.1
2023-04-25,Central,Michigan,Consumer,Office Supplies,Art,7,285.11,66.7,0.0
2023-04-26,East,New Jersey,Corporate,Office Supplies,Supplies,2,70.79,4.11,0.0
2023-04-26,South,Alabama,Consumer,Office Supplies,Labels,6,239.33,78.79,0.1
2023-04-27,Central,Ohio,Corporate,Office Supplies,Labels,7,308.04,23.18,0.0
2023-04-27,South,Tennessee,Consumer,Office Supplies,Binders,4,191.49,21.63,0.15
2023-04-27,East,New York,Corporate,Technology,Machines,1,444.87,-45.29,0.0
2023-04-27,West,California,Consumer,Furniture,Tables,2,480.68,9.92,0.3
2023-04-27,West,California,Consumer,Office Supplies,Binders,6,264.91,90.96,0.1
2023-04-28,Central,Wisconsin,Corporate,Office Supplies,Labels,2,74.55,12.0,0.0
2023-04-28,East,Virginia,Consumer,Office Supplies,Envelopes,2,77.65,5.44,0.1
2023-04-28,East,New York,Corporate,Office Supplies,Storage,5,143.75,34.68,0.0
2023-04-29,Central,Michigan,Consumer,Office Supplies,Art,1,48.25,7.03,0.0
2023-04-29,East,New York,Consumer,Furniture,Chairs,5,940.01,243.26,0.0
2023-04-29,Central,Wisconsin,Corporate,Office Supplies,Binders,7,337.34,94.51,0.4
2023-04-29,East,Virginia,Consumer,Furniture,Bookcases,5,1183.83,-176.24,0.15
2023-04-29,East,Pennsylvania,Consumer,Office Supplies,Labels,4,135.94,33.59,0.15
2023-04-29,West,California,Consumer,Office Supplies,Art,2,52.14,11.93,0.15
2023-04-29,East,New Jersey,Corporate,Technology,Machines,1,329.92,-43.07,0.2
2023-04-29,East,Massachusetts,Consumer,Office Supplies,Storage,1,27.96,4.65,0.0
2023-04-30,Central,Michigan,Corporate,Office Supplies,Paper,1,44.56,4.91,0.1
2023-04-30,East,Pennsylvania,Corporate,Technology,Copiers,6,3074.77,520.11,0.1
2023-04-30,West,Oregon,Home Office,Technology,Copiers,1,383.14,101.11,0.0
2023-04-30,West,Washington,Home Office,Furniture,Bookcases,2,470.14,-20.62,0.0
2023-04-30,West,Arizona,Home Office,Technology,Machines,2,841.17,-3.63,0.2
2023-05-01,South,Georgia,Consumer,Furniture,Furnishings,4,1271.43,366.53,0.2
2023-05-01,East,Massachusetts,Consumer,Furniture,Bookcases,7,1694.71,-350.89,0.0
2023-05-01,Central,Michigan,Consumer,Office Supplies,Labels,3,127.63,31.8,0.0
2023-05-01,East,Virginia,Corporate,Furniture,Furnishings,7,1996.79,303.86,0.0
2023-05-02,Central,Ohio,Consumer,Office Supplies,Art,7,293.05,15.39,0.0
2023-05-03,Central,Michigan,Consumer,Furniture,Chairs,1,177.09,16.28,0.15
2023-05-03,Central,Ohio,Consumer,Office Supplies,Binders,1,48.53,11.82,0.2
2023-05-03,East,New Jersey,Home Office,Technology,Copiers,5,2799.11,702.87,0.4
2023-05-03,East,Virginia,Consumer,Office Supplies,Art,5,181.97,35.19,0.0
2023-05-03,West,California,Consumer,Office Supplies,Paper,2,50.97,15.2,0.1
2023-05-04,East,Pennsylvania,Consumer,Technology,Phones,4,2012.19,134.21,0.4
2023-05-05,Central,Texas,Home Office,Furniture,Tables,4,1382.71,15.43,0.0
2023-05-05,East,New Jersey,Corporate,Furniture,Bookcases,2,486.71,-111.55,0.1
2023-05-06,East,Pennsylvania,Corporate,Furniture,Tables,7,2400.68,-164.12,0.0
2023-05-06,East,New York,Consumer,Furniture,Chairs,3,833.75,120.75,0.1
2023-05-06,West,Washington,Home Office,Office Supplies,Paper,2,64.83,22.17,0.1
2023-05-07,East,Virginia,Home Office,Technology,Phones,5,1483.82,502.27,0.0
2023-05-07,South,Florida,Corporate,Technology,Machines,6,2535.05,-93.27,0.0
2023-05-08,Central,Illinois,Consumer,Technology,Copiers,7,3111.24,235.27,0.0
2023-05-08,South,Tennessee,Corporate,Technology,Copiers,6,2264.69,719.37,0.0
2023-05-08,Central,Texas,Consumer,Technology,Machines,6,3100.15,98.56,0.4
2023-05-08,West,Nevada,Consumer,Office Supplies,Labels,6,268.05,67.95,0.2
2023-05-08,East,New Jersey,Consumer,Office Supplies,Envelopes,3,95.29,12.77,0.0
2023-05-08,West,Nevada,Home Office,Office Supplies,Envelopes,6,257.24,36.24,0.15
2023-05-09,South,North Carolina,Consumer,Office Supplies,Supplies,5,200.8,59.48,0.0
2023-05-09,West,Oregon,Consumer,Furniture,Furnishings,4,788.2,238.57,0.0
2023-05-09,East,New York,Consumer,Technology,Phones,5,1427.21,498.28,0.0
2023-05-09,East,Pennsylvania,Corporate,Furniture,Chairs,7,1994.73,209.91,0.0
2023-05-10,East,Pennsylvania,Home Office,Technology,Accessories,6,2011.37,229.42,0.1
2023-05-10,East,Virginia,Consumer,Office Supplies,Storage,2,65.18,14.29,0.2
2023-05-11,Central,Wisconsin,Consumer,Office Supplies,Storage,3,83.09,5.71,0.0
2023-05-11,West,Oregon,Corporate,Office Supplies,Art,5,196.92,19.92,0.0
2023-05-12,West,California,Corporate,Office Supplies,Binders,4,189.39,58.3,0.15
2023-05-12,Central,Wisconsin,Consumer,Office Supplies,Art,1,47.89,15.7,0.3
2023-05-12,East,New Jersey,Consumer,Furniture,Bookcases,1,304.28,-73.37,0.0
2023-05-13,South,Tennessee,Home Office,Technology,Phones,4,1138.11,258.92,0.0
2023-05-13,East,Pennsylvania,Home Office,Office Supplies,Paper,3,133.96,33.29,0.0
2023-05-13,South,Alabama,Corporate,Office Supplies,Storage,6,163.97,44.83,0.0
2023-05-13,South,Georgia,Corporate,Furniture,Tables,5,1393.06,-122.54,0.0
2023-05-14,East,Virginia,Home Office,Technology,Machines,5,1626.53,61.26,0.0
2023-05-14,East,Massachusetts,Consumer,Office Supplies,Supplies,6,155.31,35.35,0.0
2023-05-14,East,Massachusetts,Consumer,Office Supplies,Labels,1,25.07,6.28,0.2
2023-05-15,West,Nevada,Corporate,Furniture,Furnishings,3,870.25,191.88,0.0
2023-05-15,Central,Illinois,Home Office,Furniture,Furnishings,4,1221.04,331.97,0.0
2023-05-15,Central,Wisconsin,Consumer,Technology,Accessories,1,454.52,67.85,0.0
2023-05-15,East,Virginia,Consumer,Furniture,Furnishings,2,586.27,201.52,0.15
2023-05-15,East,Virginia,Corporate,Office Supplies,Labels,5,192.11,56.53,0.15
2023-05-15,East,Virginia,Corporate,Office Supplies,Labels,1,27.77,3.78,0.0
2023-05-16,South,Georgia,Consumer,Furniture,Bookcases,3,832.69,-15.03,0.0
2023-05-16,South,Tennessee,Consumer,Furniture,Tables,2,408.76,-101.0,0.0
2023-05-16,West,Arizona,Consumer,Office Supplies,Art,4,160.99,23.88,0.2
2023-05-16,South,Georgia,Consumer,Office Supplies,Storage,4,186.78,59.82,0.4
2023-05-16,South,Florida,Consumer,Technology,Copiers,7,1969.1,104.09,0.0
2023-05-17,West,Washington,Consumer,Technology,Phones,7,3167.17,908.66,0.2
2023-05-17,East,Virginia,Consumer,Office Supplies,Envelopes,1,32.07,5.55,0.0
2023-05-17,South,Tennessee,Corporate,Office Supplies,Storage,2,80.14,13.9,0.0
2023-05-18,East,New Jersey,Consumer,Office Supplies,Art,1,34.48,4.13,0.0
2023-05-18,West,Washington,Consumer,Furniture,Furnishings,5,1371.04,149.35,0.1
2023-05-19,West,California,Home Office,Furniture,Bookcases,1,260.14,0.12,0.0
2023-05-19,Central,Wisconsin,Consumer,Technology,Machines,2,698.02,-79.71,0.1
2023-05-19,East,New Jersey,Corporate,Office Supplies,Envelopes,3,85.25,13.43,0.0
2023-05-19,East,New Jersey,Home Office,Technology,Phones,5,1973.63,482.22,0.0
2023-05-19,West,California,Consumer,Furniture,Tables,7,1738.2,-28.16,0.0
2023-05-20,South,Alabama,Corporate,Office Supplies,Labels,6,166.21,47.73,0.0
2023-05-20,East,Virginia,Consumer,Office Supplies,Binders,5,218.27,41.06,0.4
2023-05-20,South,Georgia,Consumer,Technology,Phones,6,1778.5,168.79,0.15
2023-05-20,South,Tennessee,Consumer,Technology,Accessories,3,1453.82,211.17,0.0
2023-05-20,Central,Ohio,Corporate,Office Supplies,Paper,4,99.26,24.66,0.2
2023-05-21,West,Arizona,Consumer,Office Supplies,Binders,6,257.24,29.06,0.2
2023-05-21,South,Tennessee,Home Office,Office Supplies,Paper,3,140.38,22.91,0.4
2023-05-21,Central,Wisconsin,Consumer,Office Supplies,Art,7,198.08,42.11,0.2
2023-05-21,West,Arizona,Consumer,Office Supplies,Paper,3,142.05,27.49,0.1
2023-05-21,West,Oregon,Consumer,Office Supplies,Storage,3,93.76,13.98,0.0
2023-05-21,Central,Ohio,Consumer,Furniture,Furnishings,6,1319.74,135.35,0.1
2023-05-22,East,New Jersey,Corporate,Technology,Accessories,2,1013.84,141.93,0.0
2023-05-22,West,Arizona,Corporate,Office Supplies,Paper,4,126.97,42.34,0.4
2023-05-22,East,Massachusetts,Corporate,Office Supplies,Labels,6,196.65,14.06,0.3
2023-05-23,East,New York,Consumer,Technology,Machines,5,1929.42,40.39,0.0
2023-05-23,East,Pennsylvania,Home Office,Office Supplies,Binders,6,237.42,73.68,0.0
2023-05-23,West,Arizona,Corporate,Furniture,Chairs,5,1437.78,452.42,0.0
2023-05-23,East,New York,Corporate,Office Supplies,Art,5,129.1,30.38,0.0
2023-05-24,Central,Texas,Consumer,Furniture,Tables,2,554.2,-61.37,0.1
2023-05-24,East,Pennsylvania,Corporate,Office Supplies,Labels,2,69.43,8.13,0.15
2023-05-24,South,Florida,Consumer,Technology,Copiers,1,429.91,112.79,0.0
2023-05-25,South,Tennessee,Consumer,Office Supplies,Paper,2,50.56,12.49,0.1
2023-05-25,East,New York,Corporate,Office Supplies,Envelopes,1,34.09,7.14,0.0
2023-05-25,Central,Ohio,Home Office,Office Supplies,Supplies,4,153.45,22.07,0.0
2023-05-25,South,Georgia,Consumer,Office Supplies,Labels,2,91.58,20.26,0.0
2023-05-26,West,Washington,Corporate,Office Supplies,Storage,1,26.76,3.27,0.2
2023-05-26,East,New York,Consumer,Office Supplies,Art,4,133.07,6.99,0.2
2023-05-26,East,Pennsylvania,Corporate,Furniture,Furnishings,6,1743.37,523.05,0.15
2023-05-26,West,Oregon,Home Office,Office Supplies,Labels,6,233.6,31.11,0.3
2023-05-26,East,Massachusetts,Corporate,Furniture,Tables,7,1571.6,-98.97,0.0
2023-05-27,Central,Texas,Corporate,Office Supplies,Binders,3,117.08,38.73,0.1
2023-05-27,Central,Illinois,Home Office,Technology,Machines,3,1249.51,-141.67,0.2
2023-05-27,South,Tennessee,Home Office,Furniture,Chairs,7,2307.24,425.68,0.0
2023-05-28,South,Alabama,Corporate,Office Supplies,Envelopes,5,241.44,52.07,0.0
2023-05-28,West,Nevada,Corporate,Office Supplies,Paper,2,69.58,11.5,0.2
2023-05-28,South,North Carolina,Corporate,Office Supplies,Supplies,6,201.55,15.92,0.0
2023-05-29,Central,Ohio,Corporate,Furniture,Bookcases,4,1022.37,-108.18,0.1
2023-05-29,East,Pennsylvania,Consumer,Furniture,Bookcases,7,2183.43,-198.2,0.1
2023-05-29,East,Massachusetts,Home Office,Office Supplies,Envelopes,6,218.05,32.88,0.0
2023-05-30,East,New Jersey,Corporate,Office Supplies,Supplies,4,108.53,33.5,0.0
2023-05-30,West,Washington,Corporate,Furniture,Bookcases,6,1810.44,-243.15,0.0
2023-05-30,South,Florida,Corporate,Furniture,Furnishings,6,2096.6,167.07,0.1
2023-05-30,Central,Texas,Consumer,Office Supplies,Envelopes,3,113.89,28.87,0.1
2023-05-30,East,Pennsylvania,Consumer,Technology,Accessories,6,2713.28,826.93,0.0
2023-05-31,West,Oregon,Corporate,Office Supplies,Art,6,192.27,50.26,0.0
2023-05-31,South,Georgia,Consumer,Technology,Phones,4,1468.75,250.44,0.0
2023-05-31,East,New York,Consumer,Technology,Machines,7,2733.32,-341.45,0.15
2023-06-01,South,Alabama,Corporate,Furniture,Bookcases,6,1204.37,-44.24,0.4
2023-06-01,East,Massachusetts,Consumer,Office Supplies,Storage,2,64.26,18.31,0.0
2023-06-01,Central,Ohio,Consumer,Technology,Accessories,2,1048.94,143.37,0.0
2023-06-01,Central,Ohio,Consumer,Office Supplies,Paper,3,126.7,13.43,0.15
